lead,t_s,v,v_units
aVF,2.3636491298675537,-0.1711001992225647,mV
aVF,2.3707048892974854,-0.1756865531206131,mV
aVF,2.377760648727417,-0.17586258053779602,mV
aVF,2.3848161697387695,-0.1711001992225647,mV
aVF,2.391871929168701,-0.1756865531206131,mV
aVF,2.3989274501800537,-0.1711001992225647,mV
aVF,2.4059832096099854,-0.11483011394739151,mV
aVF,2.413038969039917,-0.10266011953353882,mV
aVF,2.4200944900512695,-0.08801930397748947,mV
aVF,2.427150249481201,-0.07831797003746033,mV
aVF,2.4342057704925537,-0.06350059062242508,mV
